packerid,casingtubingid,packerdepth,packertype,createddate,updateddate,deleteddate,entl_region,entl_country,entl_state,entl_county,entl_offshorecode,region,country,stateprovince,county,field,basinname,district
996441,7909551,8000.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996440,7909449,7402.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996439,7776593,8110.0,,2018-12-11 06:22:02.833,2018-12-14 06:49:17.983,,NAM,US,CO,BROOMFIELD,,NAM,US,CO,BROOMFIELD,WATTENBERG,,
996438,7776562,7770.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,ADAMS,,NAM,US,CO,ADAMS,GUIDON,DENVER JULESBURG,
996437,7776407,8006.0,,2018-12-11 06:22:02.833,2019-03-14 05:57:53.840,,NAM,US,CO,ADAMS,,NAM,US,CO,ADAMS,WATTENBERG,DENVER JULESBURG,
996436,7776206,6985.0,,2018-12-11 06:22:02.833,2018-12-11 06:22:02.833,,NAM,US,CO,ADAMS,,NAM,US,CO,ADAMS,LONGBRANCH,DENVER JULESBURG,
996435,7776159,7904.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,ADAMS,,NAM,US,CO,ADAMS,MARIA,DENVER JULESBURG,
996434,7776129,7793.0,,2018-12-11 06:22:02.833,2018-12-11 06:22:02.833,,NAM,US,CO,ADAMS,,NAM,US,CO,ADAMS,SONAR,DENVER JULESBURG,
996433,7775948,8560.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,ELBERT,,NAM,US,CO,ELBERT,WALLBANGER,DENVER JULESBURG,
996432,7775796,4269.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,MAMM CREEK,PICEANCE,
996431,7775187,8040.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,ADAMS,,NAM,US,CO,ADAMS,WATTENBERG,DENVER JULESBURG,
996430,7775174,3260.0,,2018-12-11 06:22:02.833,2018-12-11 06:22:02.833,,NAM,US,CO,BACA,,NAM,US,CO,BACA,PLAYA,ANADARKO BASIN,
996429,7846696,4830.0,,2018-12-11 06:22:02.833,2019-03-14 05:57:53.840,,NAM,US,CO,LOGAN,,NAM,US,CO,LOGAN,GARNET,DENVER JULESBURG,
996428,7822459,3996.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,WASHINGTON,,NAM,US,CO,WASHINGTON,BLADE,DENVER JULESBURG,
996427,7822308,4223.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,WASHINGTON,,NAM,US,CO,WASHINGTON,BLADE,DENVER JULESBURG,
996426,7821841,4637.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,WASHINGTON,,NAM,US,CO,WASHINGTON,BISON,DENVER JULESBURG,
996425,7821838,4655.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,WASHINGTON,,NAM,US,CO,WASHINGTON,BISON,DENVER JULESBURG,
996424,7812172,5851.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,MONTEZUMA,,NAM,US,CO,MONTEZUMA,MARBLE WASH,PARADOX,
996423,7805904,4906.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,LOGAN,,NAM,US,CO,LOGAN,DIVIDE,DENVER JULESBURG,
996422,7795636,5022.0,,2018-12-11 06:22:02.833,2018-12-11 06:22:02.833,,NAM,US,CO,LOGAN,,NAM,US,CO,LOGAN,CEDAR CREEK,DENVER JULESBURG,
996421,7773047,6416.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,ARAPAHOE,,NAM,US,CO,ARAPAHOE,PEORIA,DENVER JULESBURG,
996420,7771834,6331.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,ARAPAHOE,,NAM,US,CO,ARAPAHOE,PEORIA,DENVER JULESBURG,
996419,7771693,7108.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,ARAPAHOE,,NAM,US,CO,ARAPAHOE,WILDCAT,DENVER JULESBURG,
996417,7861233,2448.0,,2018-12-11 06:22:02.833,2019-03-15 04:24:26.943,,NAM,US,CO,MESA,,NAM,US,CO,MESA,SHIRE GULCH,PICEANCE,
996386,7988560,3300.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,YUMA,,NAM,US,CO,YUMA,REPUBLICAN,DENVER JULESBURG,
996385,7978628,1879.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,YUMA,,NAM,US,CO,YUMA,WILDCAT,DENVER JULESBURG,
996384,7956623,3575.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,YUMA,,NAM,US,CO,YUMA,ECKLEY,DENVER JULESBURG,
996383,7954102,5593.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
996382,7947786,7077.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996381,7942527,3536.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,YUMA,,NAM,US,CO,YUMA,REPUBLICAN,DENVER JULESBURG,
996380,7938831,7156.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996379,7938830,7040.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996378,7936879,7766.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996377,7924855,7100.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996376,7923279,7017.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996375,7923273,7660.0,,2018-12-11 06:22:02.833,2019-02-28 07:25:20.333,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996374,7922679,7154.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996373,7922553,7422.0,,2018-12-11 06:22:02.833,2018-12-11 06:22:02.833,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996372,7922155,7440.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996371,7921600,8044.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996370,7919304,7212.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996369,7917378,7857.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996368,7917356,6071.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,WELD,,NAM,US,CO,WELD,ENIGMA,DENVER JULESBURG,
996367,7915319,7169.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996366,7914542,7772.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996365,7914094,7950.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996364,7913653,7414.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996363,7913456,7640.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996362,7913092,6913.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,PROSPECT,DENVER JULESBURG,
996361,7912446,7367.0,,2018-12-11 06:22:02.833,2018-12-11 06:22:02.833,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996360,7912228,7055.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996359,7911547,7341.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996358,7909562,6247.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,SUN SPOT,DENVER JULESBURG,
996357,7908442,7350.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996356,7908131,6925.0,,2018-12-11 06:22:02.833,2019-03-16 05:31:58.860,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996355,7907179,7402.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996354,7906601,8043.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996353,7906588,7217.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996308,7981114,1591.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,YUMA,,NAM,US,CO,YUMA,BONNY,DENVER JULESBURG,
996307,7974131,3067.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,YUMA,,NAM,US,CO,YUMA,BONNY,DENVER JULESBURG,
996306,7973048,7022.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996305,7963215,7096.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996304,7963185,7018.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996303,7957580,2677.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,YUMA,,NAM,US,CO,YUMA,ECKLEY,DENVER JULESBURG,
996302,7952084,6919.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996301,7952009,7045.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996300,7948373,8420.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996299,7946602,7266.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996298,7946586,7328.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996297,7946426,8188.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996296,7938690,7222.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996295,7938589,7804.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996294,7938346,6860.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996293,7932015,2536.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,YUMA,,NAM,US,CO,YUMA,WAVERLY,DENVER JULESBURG,
996292,7926050,6940.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
996291,7924306,8000.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
995956,7885665,7320.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
995955,7885271,6681.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
995954,7885168,2730.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
995953,7885048,7356.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
995952,7885032,4343.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,WASHINGTON,,NAM,US,CO,WASHINGTON,SIOUX,DENVER JULESBURG,
995951,7884525,4830.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,WASHINGTON,,NAM,US,CO,WASHINGTON,STONY POINT,DENVER JULESBURG,
995950,7883559,4940.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,WELD,,NAM,US,CO,WELD,SPINDLE,DENVER JULESBURG,
995949,7883385,6817.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,WELD,,NAM,US,CO,WELD,FURY,DENVER JULESBURG,
995948,7880223,4853.0,,2018-12-11 06:22:02.833,2019-03-16 05:31:58.860,,NAM,US,CO,WELD,,NAM,US,CO,WELD,SPINDLE,DENVER JULESBURG,
995947,7878388,9265.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,YELLOW CREEK,PICEANCE,
995946,7878017,2680.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,LOWER HORSE DRAW,PICEANCE,
995945,7876323,4694.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,WASHINGTON,,NAM,US,CO,WASHINGTON,PLAINS,DENVER JULESBURG,
995944,7875848,9930.0,,2018-12-11 06:22:02.833,2019-03-14 05:57:53.840,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,SULPHUR CREEK,PICEANCE,
995943,7874648,4950.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,MORGAN,,NAM,US,CO,MORGAN,PINNEO NORTH,DENVER JULESBURG,
995942,7873083,7020.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,WILLOW CREEK,PICEANCE,
995941,7872709,8300.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,SAN MIGUEL,,NAM,US,CO,SAN MIGUEL,WILDCAT,PARADOX,
995940,7872700,3942.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,ROUTT,,NAM,US,CO,ROUTT,BEAR RIVER,GREEN RIVER,
995939,7872571,2623.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,SEDGWICK,,NAM,US,CO,SEDGWICK,SEDGWICK DRAW,DENVER JULESBURG,
995938,7872498,6513.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,LOWER HORSE DRAW,PICEANCE,
995937,7870548,11693.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,PICEANCE CREEK,PICEANCE,
995936,7870412,5820.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,WHITE RIVER,PICEANCE,
995935,7869855,6240.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,WHITE RIVER,PICEANCE,
995934,7866549,4595.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,WASHINGTON,,NAM,US,CO,WASHINGTON,BISON,DENVER JULESBURG,
995933,7866512,6382.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,SAN MIGUEL,,NAM,US,CO,SAN MIGUEL,ANDY'S MESA,PARADOX,
995932,7866051,6144.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,MORGAN,,NAM,US,CO,MORGAN,BIJOU,DENVER JULESBURG,
995931,7866049,6097.0,,2018-12-11 06:22:02.833,2019-03-16 05:31:58.860,,NAM,US,CO,MORGAN,,NAM,US,CO,MORGAN,BIJOU,DENVER JULESBURG,
995930,7865455,5307.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,MONTEZUMA,,NAM,US,CO,MONTEZUMA,CACHE,PARADOX,
995929,7865435,6192.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,MOFFAT,,NAM,US,CO,MOFFAT,ELK SPRINGS,GREEN RIVER,
995928,7865041,5683.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,MOFFAT,,NAM,US,CO,MOFFAT,ELK SPRINGS,GREEN RIVER,
995927,7864454,5764.0,,2018-12-11 06:22:02.833,2018-12-11 06:22:02.833,,NAM,US,CO,MESA,,NAM,US,CO,MESA,VEGA,PICEANCE,
995926,7864048,4680.0,,2018-12-11 06:22:02.833,2018-12-11 06:22:02.833,,NAM,US,CO,PROWERS,,NAM,US,CO,PROWERS,WILDCAT,ANADARKO BASIN,
995925,7863993,4647.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,PROWERS,,NAM,US,CO,PROWERS,BERRY PATCH,ANADARKO BASIN,
995924,7863670,4811.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,PROWERS,,NAM,US,CO,PROWERS,CHANNING NORTH,ANADARKO BASIN,
995923,7860813,6126.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,MORGAN,,NAM,US,CO,MORGAN,POWELL,DENVER JULESBURG,
995922,7860806,6568.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,MORGAN,,NAM,US,CO,MORGAN,PLAINSMAN,DENVER JULESBURG,
995921,7860748,6062.0,,2018-12-11 06:22:02.833,2018-12-11 06:22:02.833,,NAM,US,CO,MORGAN,,NAM,US,CO,MORGAN,BIJOU,DENVER JULESBURG,
995920,7860137,6092.0,,2018-12-11 06:22:02.833,2018-12-11 06:22:02.833,,NAM,US,CO,MORGAN,,NAM,US,CO,MORGAN,BIJOU,DENVER JULESBURG,
995919,7859964,6166.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,MORGAN,,NAM,US,CO,MORGAN,BIJOU WEST,DENVER JULESBURG,
995918,7858914,4960.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,PROWERS,,NAM,US,CO,PROWERS,BARREL SPRINGS,ANADARKO BASIN,
995917,7906844,8000.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
995916,7905000,7977.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
995915,7904248,6190.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,LILLI,DENVER JULESBURG,
995914,7904085,6750.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
995913,7903983,8050.0,,2018-12-11 06:22:02.833,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
995912,7903558,7540.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
995911,7903485,7035.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
995910,7903474,6355.0,,2018-12-11 06:22:02.833,2019-04-18 04:22:31.880,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
995909,7903391,6250.0,,2018-12-11 06:22:02.833,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,LILLI,DENVER JULESBURG,
995908,7903178,6230.0,,2018-12-11 06:22:02.833,2019-01-17 06:15:12.173,,NAM,US,CO,WELD,,NAM,US,CO,WELD,LILLI,DENVER JULESBURG,
